CSA,ECSA
0.00010076797418301364,0.00034329263995858117
7.740211922957485e-05,0.0005253352630165686
0.0002388078916997216,7.883464520341832e-05
4.012364993055684e-05,0.00027281375917609374
5.987124542405908e-05,0.0007488053605754219
0.00014685662649371878,0.0001574119076575009
5.320605790593014e-05,8.480331385685158e-05
0.0001581765804608004,0.0001315469543269332
3.914608193611446e-05,0.00013963855867615838
3.434720110151446e-05,0.00022660191988266298
0.00030881040079833166,0.00026510495117859634
0.00011864750048107275,0.00018600488444464602
0.0001500441202316738,3.936227673706494e-05
0.0003199719418323088,4.548277748095408e-06
0.00018108268260741411,0.000363516855346524
0.00031285760288868314,2.8041082488550195e-05
5.7536215335551866e-05,0.0005443670861684513
0.0003455592270185104,0.00021276795680924554
0.00043517276264870564,0.0005644576657313216
0.0003995120516292472,0.00024605591124293724
1.3936041985629366e-05,0.00017226922141477807
5.391081007599663e-05,7.719084648094565e-05
0.0005695767227008597,0.0002235312671596823
0.00026713290717206295,0.00032991213766986327
5.438659247802846e-05,0.0002893397759266003
0.00022393535998166403,0.00014522366397207165
0.00017948583213034386,0.00028309500474998917
9.772979422217887e-05,0.0002571189114062289
0.00035991321460548953,0.0004507843451452276
0.0007956048271507976,2.4488104800601818e-05
