CSA,ECSA
8863.593180072212,35437.32593715606
2129.7134913216237,899.7089025214514
972.678553258022,248.52808846581564
18.57480815907838,200.89911813605158
14.639243477636667,17.182003468586757
10.235001817185655,12.915017054650207
7.646117880265641,9.918618083705196
6.200456018429632,8.417113797001996
4.679266672611037,6.281368833438056
3.921383772062491,4.494710210153536
3.2792898535920587,3.784664679942114
2.331141668492079,3.06996683801741
1.794808479579289,2.3036790017586624
1.4191621482343135,1.8310936558586115
1.1106888398021317,1.399876564376838
0.846465026809667,1.0715881522445094
0.6617734776659084,0.8729321509506286
0.48787600220261423,0.6760050084176351
0.3750901033931073,0.5635353624405856
0.28523614146991455,0.41541614210084715
0.22727616199451767,0.2992805275759138
0.1876828440409489,0.22393048488335277
0.12023121981244807,0.1723438796908563
0.0928302053352517,0.13837259344540645
0.07715695667057063,0.10241442288278879
0.06014450948911035,0.06939420423366917
0.044577578317038125,0.0528522634503327
0.03726995794796604,0.04368136254105
0.029430425161351366,0.033426582693815605
0.022923842119204108,0.028812970508754816
0.01673943568176716,0.02089540862319878
0.013209677016294323,0.015845811502653507
0.011156603918648969,0.01250760444646581
0.008152850073712635,0.009357266683524762
0.006571315565066864,0.006692542879796564
0.004590828218253351,0.004541244442275687
0.0037150257038263547,0.0036673014626038224
0.0030510496556918087,0.0028091033186523765
0.002591453798362013,0.0024415211026936686
0.0016209208684806453,0.0016763334504741377
0.0013416896997776782,0.001064482192889631
0.0010690980018809343,0.000721057932887612
0.0008007784626773737,0.0005655422999265518
0.0007108688922807522,0.0004198657868246546
0.0004812378723656326,0.00029009902951081284
0.00042867072284874367,0.00020233519085305948
0.00033246099179736827,0.00012009719335972738
0.0002466782617481188,9.98478916182593e-05
0.0001964491203694348,7.790521449230695e-05
0.00012835043735453402,5.680458610624487e-05
0.00011074403595500164,4.4871120178835096e-05
8.395817798292092e-05,3.2676878346317496e-05
7.327570348450839e-05,2.264655428415439e-05
5.965438429013387e-05,1.6000362347703724e-05
4.444363589075768e-05,1.2652428794138202e-05
3.285223771620774e-05,9.908920057450281e-06
2.68240177799265e-05,6.428166425047843e-06
2.174224527649266e-05,4.354866943838163e-06
1.5990470984537664e-05,3.4042373690543942e-06
1.350355607702193e-05,2.2725477943196916e-06
1.1223483742827675e-05,1.730584732692448e-06
6.555394402764088e-06,1.2103133394252265e-06
5.32346193213635e-06,7.422352583189612e-07
4.371736889109416e-06,5.423897078634086e-07
2.3169472852828964e-06,4.4496977239836586e-07
1.90648776834931e-06,3.046485200076101e-07
1.54567658258644e-06,2.005620803076631e-07
1.0437433627507221e-06,1.5204007226449716e-07
7.278196911443661e-07,1.228739313748303e-07
5.826303721194177e-07,7.55811189532052e-08
4.3713951793804177e-07,5.6891475865689555e-08
3.741915502048597e-07,3.9460279152724974e-08
2.4548651853123676e-07,3.109891784904387e-08
2.0280317956266554e-07,2.4141457241704624e-08
1.5876648550293962e-07,1.454558313909878e-08
1.3088875841610758e-07,1.1558862189855598e-08
1.0644823124440975e-07,8.584688206136876e-09
7.873516681916243e-08,6.429719705153593e-09
6.251932153225376e-08,4.18611338762396e-09
5.37267410289809e-08,2.3415093690705083e-09
3.8837938228438936e-08,1.8720188378724635e-09
3.2760370329574566e-08,1.5975718366031282e-09
2.7997650888287268e-08,1.1186052173845258e-09
2.256736792430829e-08,8.852242848385761e-10
1.6352025908737164e-08,5.848621213581315e-10
9.189412595484715e-09,4.408694974707446e-10
6.722347170261762e-09,2.7578630324002727e-10
5.863593192065964e-09,2.0824405528078803e-10
4.073006781921054e-09,1.3798025747950118e-10
3.461241201237307e-09,1.0496066429499211e-10
3.100630374799143e-09,6.783808731675293e-11
2.189776371305424e-09,3.957030487657756e-11
1.4895820756205982e-09,3.09881769923804e-11
1.2310444968701182e-09,2.273881583817973e-11
7.606954399135255e-10,1.4912857456915737e-11
6.264835164711402e-10,1.0574587208775463e-11
4.87346969354359e-10,7.2362791076537574e-12
