CSA,ECSA
0.0003197909180676639,0.00016725847474197142
0.00027218731319533784,8.561488152536434e-05
0.0002456677019558873,0.00028928596186661437
0.0003017029914028635,4.715393759702202e-05
2.256064819905479e-05,8.718097127935476e-05
0.00012481318245682882,0.0001526004950279658
1.5990331643012112e-05,2.9756471236819237e-05
9.983745602792915e-06,6.124143269725657e-05
6.213289734591232e-05,0.0007218407827130902
0.0003128771884941539,6.69166825592038e-05
0.0001059883289565855,2.2865616596701166e-05
3.496287050774871e-05,0.00034441954199604385
2.1026904312271277e-05,0.0001833016765495632
0.00018232253720062985,8.495298182098487e-05
0.0002010108572481073,9.115585847607743e-05
0.0001926122321642687,0.0002745032775062217
0.0008722456100999088,2.7340359000871395e-05
0.0002805902772021751,0.00029418168895023467
1.8550853954302227e-05,5.398597939798577e-07
7.726420783649157e-05,0.00044606779929967644
0.0003338913640871244,0.0001441404567446014
3.010797693170364e-05,0.00024535937428704635
0.00011454372443031602,8.008310427465304e-06
0.00030551764793396163,0.0005926341192534768
8.17251061063784e-05,1.0033268826759034e-05
0.0005861788589203165,0.00037613246272838463
6.0936841602687863e-05,0.00019819238926832572
0.00030763812683565206,0.00021970782021318858
0.00020018125938348064,0.00030040213445470254
0.00014338035357308598,0.000300770767546088
