CSA,ECSA
66.60851277747898,64.55225837682232
56.503538595489495,51.01836062622856
48.3291740564648,45.261135194224394
42.48069783103098,40.31098324951412
35.653540218353854,34.72441023839774
28.663783302720294,27.951400511466904
23.321025710643237,22.875223711760263
19.186065043848334,20.76823834822129
14.9110485674202,15.775167074891687
12.61008292623917,13.247148579935038
10.571517905111227,10.210641405455677
8.805486119382476,8.718373803157949
6.948132220687899,7.406344925020205
5.886312026164152,6.451939623112231
5.013191654842393,4.836866585181512
4.184938170815998,4.155400704854171
3.5992756756467563,3.451677545098202
2.72669241095859,2.997248077186745
2.1940259138630394,2.354685913977524
1.84791305871068,2.095395255480372
1.608685680564719,1.626896766098019
1.3425141835330079,1.2055610244538717
1.0590713421233895,1.0322167619014457
0.8416314460457223,0.8342651965467413
0.7003446923521638,0.7011111660896241
0.5797762790427614,0.5482054785201461
0.4271073384767628,0.4529528521573069
0.3141887959669708,0.3768046454219532
0.26438642299595805,0.32936568145846606
0.21418263081028902,0.2362484966176406
0.1301899724971397,0.18974895518268106
0.11474410257079541,0.15269247192778282
0.09193504153170334,0.11865962015932836
0.08183854808324106,0.08360522292736242
0.0677976115997116,0.06798007059972104
0.053641707701868026,0.0567530963301948
0.03848408606093276,0.042681430639032486
0.033768303753156474,0.031534094118783135
0.024158665833004533,0.024382803087671528
0.020143966607865514,0.022387826575468856
0.01411902797858589,0.015162060507912951
0.010210637577642701,0.011395506483793474
0.007887651672679366,0.008997209730070517
0.006154837406003725,0.0071756565467244555
0.004776034058497098,0.004456561232069323
0.004019935768719113,0.003895990192671266
0.003450991118414191,0.002902950998702657
0.0029707959867647815,0.0025154176756519947
0.002247676511934177,0.0016278605112375394
0.0018101501661375746,0.00128233951750413
0.0015830381934106893,0.001044965422208469
0.0011961038609036483,0.0006701879183837643
0.0009264279609543292,0.00045482241241863377
0.000800476704224005,0.0003718405084319778
0.0007097746269642596,0.00024139811112407523
0.0004124766467612512,0.00019539464066360034
0.00033822650349943644,0.0001496551776386302
0.0002723333991336009,7.526347254022135e-05
0.00024003481597139614,5.592059555325154e-05
0.0001661144145059876,4.287442017270605e-05
0.0001333878303068983,3.5306027817764216e-05
7.877835595694618e-05,2.576699794219182e-05
6.902173653943059e-05,1.9192931367274498e-05
4.75396077458176e-05,1.6609553400095686e-05
4.131087810107064e-05,1.3097784549776367e-05
3.669966862282848e-05,1.0048189893677396e-05
3.088319736132654e-05,7.674230694349879e-06
2.1266757189854758e-05,5.699519759511421e-06
1.8490765580771376e-05,4.535959233331743e-06
1.458261659640196e-05,3.383114634456955e-06
9.940383362089603e-06,2.565498237888208e-06
7.208314971099605e-06,1.8762085369417386e-06
5.0752010824823484e-06,1.5716569470793123e-06
4.615943645766751e-06,9.367049670219179e-07
3.528227836482875e-06,7.737570520345998e-07
2.5021087337946177e-06,4.5091667815993325e-07
1.9980351804885757e-06,3.4890015677572547e-07
1.778353959977932e-06,2.541166122993438e-07
1.2224155415497492e-06,2.085669960080119e-07
1.0412970917800466e-06,1.6806407466897298e-07
8.958326553768701e-07,9.119490644412793e-08
6.941219840855683e-07,6.852211952995011e-08
6.410831770538428e-07,5.052665211709625e-08
4.777704413190052e-07,3.980641078877328e-08
4.305669626078259e-07,2.801730717367963e-08
3.8298423924371454e-07,1.8666335856527268e-08
2.9314642321045115e-07,1.361497622895602e-08
1.7296695070560692e-07,1.1423807836200815e-08
1.602941138256215e-07,8.725304111085317e-09
9.559571191909637e-08,6.888092506956646e-09
8.435873243195242e-08,3.7924422449949324e-09
7.482456799150677e-08,2.71903795503846e-09
5.7437283743110555e-08,2.038056289129866e-09
5.1367700180021035e-08,1.234059464865349e-09
4.4392766159230604e-08,1.0983083844252446e-09
3.3960651167796426e-08,7.180476421697747e-10
2.303916925487111e-08,4.89926377707093e-10
2.2127009566872723e-08,3.8822468205285217e-10
1.7410070124006415e-08,3.5289651856011295e-10
1.3407245277312028e-08,2.1020395973018795e-10
1.109849840768086e-08,1.7128749180723896e-10
5.959306234178312e-09,9.19904808018207e-11
5.222639531925356e-09,8.666240478637465e-11
4.081723743214023e-09,5.600440498541961e-11
3.2606287933602714e-09,3.329837181588106e-11
2.592055088415253e-09,2.124584420341009e-11
1.7560801499851976e-09,1.5913063849056413e-11
1.3530909067023798e-09,1.0349540289730042e-11
1.2721545585965256e-09,6.151282083572066e-12
1.0262814506435996e-09,3.793266067644896e-12
8.294428510424286e-10,2.9509908401280285e-12
5.963009222990726e-10,2.4510906521215383e-12
5.354375830583439e-10,1.616084494554902e-12
4.1338309750282365e-10,1.2743333788940384e-12
3.533496662200259e-10,1.0215135223299373e-12
2.770396597322318e-10,8.071376507745472e-13
1.7430521851958842e-10,5.647538852419043e-13
1.5108686021957356e-10,2.359055761800898e-13
1.020545997233534e-10,2.2198279735442596e-13
7.856924773513028e-11,1.5570445445029476e-13
6.746273784347345e-11,1.0521350061426978e-13
5.414848816670956e-11,7.952221845925285e-14
4.718591908674145e-11,5.770530954499934e-14
3.404201179762142e-11,4.66554530076833e-14
2.7192523153725592e-11,3.1036164578923614e-14
2.4551897781921482e-11,2.266522189018676e-14
1.61724182216708e-11,1.863008224082258e-14
1.0134040964868465e-11,1.6175246866867212e-14
7.030795048237915e-12,1.225741555921326e-14
6.3402327328351286e-12,8.839038534837989e-15
5.203123429722861e-12,6.962808253048778e-15
4.8883135450551024e-12,6.431198042619897e-15
3.859742595547996e-12,5.2249674593816425e-15
3.2461626170424775e-12,3.4266436019545726e-15
2.9863633001449607e-12,2.8759506804449045e-15
1.9717129832299224e-12,2.4229549783579986e-15
1.4922099638857272e-12,2.159177819198148e-15
1.2076868591399743e-12,1.6181377896402034e-15
1.1677793765038377e-12,1.5216186106962945e-15
6.839145575116066e-13,1.1755454211199872e-15
5.981110565160281e-13,8.705932826183593e-16
4.257051532099472e-13,7.46120381368087e-16
3.9279780663263263e-13,5.370612788337164e-16
3.7066297798521603e-13,3.997384720970819e-16
3.537664377735053e-13,3.686012072131069e-16
2.559062976952859e-13,3.519040590927038e-16
2.1701114148116718e-13,2.992226958085159e-16
1.9927231214145145e-13,2.581663767967077e-16
1.8450859298085073e-13,2.0418184004670736e-16
1.5062555867504846e-13,1.6532839143805624e-16
1.0865033906023867e-13,1.0749386358892364e-16
1.0454374379078005e-13,8.16039874115435e-17
9.108177844004726e-14,5.2252678942653087e-17
4.418761197890115e-14,4.8404352662534356e-17
4.3122646530780214e-14,4.192189713757259e-17
3.337843173258362e-14,3.634230362953688e-17
2.4677893076403967e-14,2.2347741329077567e-17
2.1242939567490926e-14,1.942022214314773e-17
1.7761198503728324e-14,1.870140846837952e-17
1.5021323239315875e-14,1.542686369538521e-17
1.2737353647746675e-14,1.3674739314541117e-17
1.2550256670474251e-14,6.704397586875726e-18
7.793842256348847e-15,4.360012288408006e-18
2.39054091873291e-15,1.8870988346554644e-18
2.316328238466355e-15,9.540694660265055e-19
1.313822855560292e-15,8.351903698851905e-19
1.0066542389098243e-15,7.955720784629817e-19
7.897819897049109e-16,6.254224815614361e-19
7.56340637955302e-16,4.360568821189972e-19
7.026414931867546e-16,3.8488602344583214e-19
4.474558377189816e-16,2.0865391317484254e-19
4.0588964004656694e-16,1.860515655236767e-19
3.5173159302284676e-16,1.4115962341606154e-19
3.4494152230851704e-16,9.807988198756099e-20
1.1123804297763777e-16,9.085805698043992e-20
1.0482211217035853e-16,8.558186724747444e-20
5.208618175633436e-17,6.884937775411852e-20
5.051446784184714e-17,4.368778628175295e-20
4.480591565451397e-17,4.0973984105324436e-20
4.0481368141135294e-17,3.1579588244728854e-20
3.8275181254571e-17,1.7602020411725655e-20
3.5385420583791015e-17,1.402653074358652e-20
3.074651639790455e-17,8.077844791116408e-21
2.3470938769950896e-17,6.367908334299854e-21
1.0504611948969083e-17,4.9320279309470705e-21
8.251623121424484e-18,4.034403801747809e-21
7.084048411093019e-18,2.376347792432777e-21
5.715189096405636e-18,1.204865998162472e-21
5.224843309125701e-18,7.159908531219174e-22
4.096848313748185e-18,6.520261936759621e-22
2.6923518300065828e-18,4.80922835377778e-22
2.121525512183609e-18,3.6754412488466357e-22
1.9891724717766685e-18,2.441218078152146e-22
1.5905975184167917e-18,1.652595322987609e-22
9.663006614701134e-19,1.2068117644151457e-22
6.645397137483614e-19,9.54327637018215e-23
5.036104635452973e-19,6.640551443437926e-23
4.496705371898772e-19,5.1328710108110905e-23
2.213120187458496e-19,3.0349725141612924e-23
1.990645508096661e-19,1.9630258383355234e-23
1.4988784010842415e-19,1.6312630426740368e-23
7.592709826512253e-20,1.3460742799319737e-23
7.331144246573677e-20,9.447399366059479e-24
6.839658785587449e-20,7.176649780282714e-24
4.877052446922474e-20,6.509521832557651e-24
3.293767732371531e-20,5.348498622284245e-24
2.868358869170484e-20,3.004940086633788e-24
2.124672393463481e-20,2.5258957096550567e-24
1.3705906518421647e-20,1.951341645483087e-24
1.1292237632833675e-20,1.3002775475381762e-24
8.919183217249487e-21,1.0086299944931665e-24
7.041327942391055e-21,7.705046053149932e-25
6.82129853567504e-21,7.183571405194899e-25
3.995988897630263e-21,3.7998125251515938e-25
2.9354794832719285e-21,3.277667184630267e-25
2.3821627583127356e-21,3.006092839930978e-25
2.300417360279907e-21,2.2140519899185784e-25
1.945337555102643e-21,1.1342732483563679e-25
1.1369353268935666e-21,1.069546766806662e-25
1.0915336566869203e-21,8.298000841629932e-26
8.237169003656616e-22,7.467437806329542e-26
7.751199550728458e-22,4.998015449122007e-26
5.439426621094113e-22,3.186638747411518e-26
3.379031682581222e-22,2.4275864334341843e-26
2.487492181252408e-22,1.5739865717804246e-26
2.3198453215747835e-22,1.190248261574124e-26
