CSA,ECSA
6.6486080479988274e-06,2.682574162804485e-10
7.489956629358474e-07,1.5715048380382513e-06
0.08252389265027427,2.63978293668643e-07
1.7793194500015375e-06,1.774672397925059e-08
4.940554041410472e-05,9.680856116744962e-11
5.655220093436775e-06,1.3388593345098343e-07
5.230260932131969e-07,2.3903107058131923e-06
3.350208694485879e-05,4.575350309732329e-08
0.002561693595371839,1.782435976593888e-09
0.003038963102959258,6.269230357069944e-09
0.03100452702902967,9.24834695492649e-08
2.459149917033443e-08,3.148814542441869e-11
0.0001442028038814991,2.5777902035173383e-10
0.05636551624639119,0.0010097524712980865
1.5843365508416696e-06,7.590494899289979e-11
0.022552868881000387,3.047629926200557e-10
2.4125212284564768e-06,5.668738711772647e-08
1.9592012234781464e-07,0.0161170129984759
7.710053837595154e-07,1.2396356940946873e-08
1.6902440395094587e-06,8.161045672583356e-08
4.0855128269345897e-07,7.769285215175614e-11
1.8112178923335165e-06,2.614348515450615e-09
1.635581025061228e-07,4.37535188080318e-08
1.3114747432929619e-05,3.498651697242394e-07
4.761321251711692e-07,6.043090760021741e-07
2.5774395196576094e-05,1.527963977565605e-09
0.4553342913937142,2.242157681742185e-08
2.5474583376094984e-05,1.4403350401259729e-08
3.768126477510236e-09,3.6479763654284625e-10
6.236802031933664e-06,2.6956238352582318e-09
