CSA,ECSA
6.028638505511219e-47,1.030872190686089e-59
5.933240703710881e-47,3.59756873659561e-60
1.6377697627272074e-47,2.532419389147242e-60
1.5741115966817326e-47,1.3071490537590846e-60
1.5514233373260293e-47,1.0654291160191802e-60
1.350147123183041e-47,3.741227153387574e-61
1.3472647466791756e-47,9.412320395614446e-62
6.682906330782196e-48,6.755620690265033e-62
2.1523123495916832e-48,6.096125681710333e-62
1.6543437447853812e-48,2.2352347690972545e-62
1.6126225956645746e-48,2.193669367248627e-62
1.286792902329124e-48,6.56041573465238e-63
4.268445288748506e-49,3.046131244968241e-63
4.267264528062786e-49,2.8167095569170426e-63
3.164843448478342e-49,2.764599759232219e-63
8.62968603669447e-50,2.0878601453767176e-63
8.367542738730594e-50,2.0813466198126623e-63
3.3424778415981314e-50,1.163915009411112e-63
3.334730653625705e-50,9.616243244022496e-65
2.3190285807819244e-50,9.120755993711643e-65
2.155553804168912e-50,8.52077316893616e-65
4.5322822481512866e-51,7.981665130791565e-65
4.4371435471459854e-51,7.87011137907262e-65
2.9088083515542486e-51,6.408231011456729e-65
2.5743192398487522e-51,3.798131191108857e-65
4.888643523530909e-52,3.7919240947713265e-65
4.8867368362040775e-52,2.2456052120144797e-65
4.835803089190341e-52,2.1667803423774704e-66
4.630157086837162e-53,3.683525244268826e-67
4.6219560355140075e-53,3.4702866890101905e-67
4.552553356715907e-53,3.338945302728991e-67
4.1423180904270996e-53,2.3120598025302387e-67
1.7653145973260902e-53,2.275993172901052e-67
1.7022066320032005e-53,4.002426051427681e-68
1.4029607208739966e-54,3.914941237839486e-68
1.4025954888826004e-54,1.228166446314857e-68
1.401198485462077e-54,1.1420301956918333e-68
1.4011116122456573e-54,1.1245216592638093e-68
1.3249138188240393e-54,1.0056294401520387e-68
3.6165107764085144e-55,6.049415309703657e-69
3.2888503932704345e-55,1.2848042634144794e-69
1.7700363595454444e-55,2.7553835054490277e-70
6.178627935584079e-56,1.8979785636551217e-70
5.869483401248523e-56,1.1523440909562012e-70
5.86904549741124e-56,3.1427324212172496e-71
1.717977835339228e-56,2.1524485116156788e-71
1.6444999695703063e-56,1.9441665095527202e-71
9.251246884736107e-57,6.265669616386971e-72
1.7849047200843882e-57,3.868396015038774e-72
1.7846133092634185e-57,2.394710625125869e-72
1.539759865982748e-57,1.8022664282002373e-72
1.2417224858904887e-57,5.607242859934776e-73
9.071234137615154e-58,3.735826835758694e-73
4.615546005579544e-58,2.334487568030455e-73
3.6554340591281334e-58,1.0948475879632793e-73
1.413467821421539e-58,8.027232524395678e-74
5.318060549965777e-59,3.783360212965721e-74
5.2036438275964795e-59,2.281338813625496e-74
1.7731559684412582e-59,1.1115527493671269e-74
1.7731166511206106e-59,7.176982878624995e-75
6.143839777586533e-60,6.954887058202133e-75
1.4163864253221404e-60,5.018223192185451e-75
1.4003537248730573e-60,1.7826436010640227e-75
1.396555833394456e-60,1.1494375898100666e-75
1.1907213146496192e-60,4.06271444050719e-76
5.1631931313032175e-62,2.7593798985427385e-76
5.156702218341356e-62,2.6280495142093846e-76
4.705975799771851e-62,7.649664479935107e-77
4.7033073025044475e-62,7.115050383989865e-78
4.512710621108299e-62,5.320285095458351e-78
3.560079359561101e-62,3.7392149147238676e-78
2.4712424473662363e-62,2.730578124938186e-78
1.8251960663012642e-62,1.2685024285144518e-78
1.681256100890109e-62,7.218371409141387e-79
1.681253385829247e-62,3.8987151156428364e-79
1.3235942954976483e-62,1.70638482215794e-79
5.514329329230758e-63,1.430414802639447e-79
1.846404598340405e-63,7.301189312240136e-80
1.805174010364983e-63,3.6387895845379374e-80
1.572476769001769e-63,2.5826885501000585e-80
2.2561203961962004e-64,1.7398023760259043e-80
2.25600948312262e-64,6.258349956454283e-81
1.50777375037952e-64,3.978896655975687e-81
1.0223518335985676e-64,2.3166063741386533e-81
1.0223339653449691e-64,1.7958757023755572e-81
5.26741513570269e-65,1.0023300085322707e-81
5.233734418012234e-65,5.917832957570383e-82
8.073067680149122e-66,2.621335242141871e-82
7.986850672477902e-66,1.9383310055693185e-82
7.986543602902629e-66,7.75403443890496e-83
7.986495936453974e-66,5.433434023765222e-83
1.4151322433810943e-66,5.0636017089751685e-83
8.789059520854985e-67,1.0318160428481443e-83
8.789020813219293e-67,5.519638233436111e-84
8.606311112068505e-67,2.6877740141837525e-84
8.430323027217078e-67,4.8653703363838826e-85
4.7320994610804726e-68,4.071656183944279e-85
4.731979966619222e-68,1.1123361513316979e-85
4.555548702976521e-68,8.394348396974912e-86
4.186295185505583e-68,4.4297239253298655e-86
4.186273175711282e-68,2.4602381282850526e-86
2.4267035991809507e-68,1.6612922793622292e-86
1.0533407080564632e-68,9.769740157851721e-87
1.05296614504939e-68,3.401108880292093e-87
1.4937818143479442e-69,1.695137637077033e-87
1.4332744774900698e-69,1.1508588810651207e-87
1.431713391021272e-69,6.638012884423097e-88
1.4303878824277204e-69,2.9123390974213235e-88
1.0202829315343472e-69,9.552832059895966e-89
8.122690144694579e-70,9.283391786944723e-89
4.729704159307303e-70,6.454960056047063e-89
1.4275080183942295e-70,1.3109404217504566e-89
8.424050890017895e-71,1.294959190649917e-89
8.413087079519897e-71,1.1864577319521289e-89
2.5755008959789724e-71,3.881167275576626e-90
2.5610243424376227e-71,1.3491586689572374e-90
1.4798362005608976e-71,9.079085581354752e-91
1.1617758975927858e-71,3.060901877258869e-91
1.1143722357968284e-71,2.9245468083972326e-91
1.4680093271530194e-72,1.6034843529369682e-91
1.1062772384224257e-72,2.433562883639057e-92
4.055342840016644e-73,9.347924269041998e-93
3.794572958708762e-73,8.221733912858027e-93
1.1610220620332221e-73,4.341900928937512e-93
1.0461480846502212e-73,3.930075727922637e-93
7.575077887827658e-74,3.105258211444163e-94
6.149340799064215e-74,2.3341039348299632e-94
6.149170088599737e-74,1.0850871408975881e-94
4.811967010301631e-74,9.956775370945529e-95
3.122465269472458e-74,2.7599726690470618e-95
2.9375640528278242e-74,1.0545579213073915e-95
1.6410108303122344e-74,3.9452944256400594e-96
1.2382108639168755e-74,2.9738514942080173e-96
2.4250668296273266e-75,1.3762859178094047e-96
2.4144258491029827e-75,9.44993918028549e-97
2.398459048385332e-75,8.242350855838979e-97
2.0050343979322464e-75,1.3869377878690897e-97
1.7869312591424845e-75,7.989729691818871e-98
1.0802664574632814e-75,7.391146976130061e-98
5.568815150148817e-76,5.836515227050969e-98
5.386078341012259e-76,5.160971395368094e-98
5.3045660058643665e-76,1.4047967815134043e-98
4.1354116661507896e-76,7.1941413131889676e-99
2.256089244002276e-76,5.6645099361661605e-99
1.4699606535712967e-76,3.8487015454250205e-99
1.4518723166105383e-76,1.1940499262504278e-99
1.7630091798218943e-77,2.953635008357548e-100
1.7629981313329697e-77,1.1707968052132615e-100
1.7629921581556275e-77,1.0150483471356563e-100
3.8681463580046364e-78,6.41104587795936e-101
3.868141462693971e-78,5.834113356441054e-101
3.0156585432866094e-78,4.115403267073066e-101
2.9309384205088635e-78,3.2915068457288685e-101
2.236885742721721e-78,2.4632285066660298e-101
1.3106501689712865e-78,4.544156748378453e-102
4.83819293713895e-80,2.457956176958209e-102
4.088785372078377e-80,2.3549591898619126e-102
4.088736824449244e-80,9.53531647150334e-103
1.4761070511597955e-80,8.77949124532073e-103
1.4701717086757235e-80,3.8197822615062984e-103
1.4506573601897657e-80,3.5996798821063873e-103
1.438880782823203e-80,6.206275963479974e-104
1.7023478113716682e-81,2.9790425528451764e-104
1.1178010478084825e-81,2.848632573965801e-104
1.1178005213921477e-81,2.3452707390954423e-104
7.715047678065849e-83,1.40543531028386e-104
6.778851582834474e-83,8.848261752727655e-105
5.303215735132127e-83,6.999719261148457e-105
2.1796476416034896e-83,3.01032175912561e-105
2.179647023966192e-83,1.1371699885179558e-105
2.174324650081611e-83,8.640288748400414e-106
7.33883181161316e-84,4.2796140401518405e-106
5.855707798843552e-84,2.0857011672771765e-106
3.5655246306104296e-84,1.7354344899531186e-106
3.565126247420124e-84,1.6743734465848802e-106
3.465067463470629e-84,4.798451987846838e-107
1.0706111436394684e-84,4.76274489035684e-107
3.695308865803889e-85,4.657609934994432e-107
3.695291115037282e-85,2.594550910889931e-107
1.9913617137604686e-85,9.295845434437055e-108
1.9913067228214257e-85,9.071826086516445e-108
1.7760077853752283e-85,2.9201429420665095e-108
6.888231580595634e-86,2.8547968515614846e-108
3.571704155043101e-86,1.1023310334323352e-108
6.828629956428079e-87,1.0533100730021659e-108
6.827453628865353e-87,4.840758494406775e-109
6.0736051793253275e-87,2.4434585985704234e-109
5.374398751163871e-87,2.407390259748537e-109
2.9985813578124916e-87,1.593411314272457e-109
1.7161424754173459e-87,2.2503304568618534e-110
3.331551338550163e-88,2.213128131527745e-110
3.313813158152379e-88,1.8324628463961047e-110
5.3296858025340634e-89,1.8311403401457042e-110
5.281919653338926e-89,5.533197462318003e-111
4.920661440280089e-89,2.275205736334803e-111
4.919172842973818e-89,2.2717298736200924e-111
4.136495301933642e-89,1.466248827106682e-111
1.1148044280432097e-89,1.460269048621802e-111
1.1147768506271856e-89,1.7532144295898342e-112
1.1146447402278816e-89,1.741047712814029e-112
1.0957190445928276e-90,1.7207389807338468e-112
5.675636999605613e-91,1.7051715457395467e-112
5.67477189202559e-91,4.4135693942150474e-113
5.662465731721896e-91,4.403259099361987e-113
2.2542396480755926e-91,4.040267716636086e-114
9.730474586437218e-92,4.033376994955694e-114
9.721627905014198e-92,1.2678104455301177e-114
7.602549828500732e-92,1.264911841901511e-114
6.534155935182828e-92,9.892257366419786e-115
3.954212243959383e-92,3.452513335119451e-115
3.954133509159996e-92,3.448062638779701e-115
2.77588193042444e-92,2.1683971343982483e-115
1.161591751750477e-92,4.054201849043702e-116
1.1591260725635886e-92,4.036182287678216e-116
7.585612537159761e-93,2.2676577809015952e-116
7.585571286455027e-93,3.076847423528346e-117
1.7796957182426858e-93,2.419488408454772e-117
1.7792478861246506e-93,9.616061655526547e-118
7.324902985803184e-94,2.7814451948602574e-119
6.971663827833297e-94,2.767918985874294e-119
5.720555540293934e-94,2.7488804432095927e-119
1.8927481533366285e-94,1.7376748983452715e-120
5.201676285214796e-95,1.373297260196222e-120
3.9950262049968125e-95,8.5100270674029e-121
3.7742877829446546e-95,7.977031211129965e-121
1.076653718644144e-95,1.4585896856161767e-121
2.6478125543604683e-96,1.3277075729031193e-121
2.6432052819668356e-96,1.0684901121130222e-121
2.6194401006273046e-96,7.066541035644893e-122
2.6095327491864663e-96,6.98573887592248e-122
1.259185261888888e-96,3.68729471536039e-122
1.214553626773439e-96,1.8977475272947998e-122
5.338285675862153e-97,1.694788580740672e-122
5.237618270562732e-97,1.1181610106275589e-123
4.149393996622226e-97,1.11348288983041e-123
1.147539699635839e-97,6.37198158337187e-124
1.0899559250499415e-97,6.313939017000893e-124
1.087337757356658e-97,1.2752250681306887e-124
1.0013275118006504e-97,4.973618205097143e-125
6.782383455402026e-98,1.257951045791119e-125
4.305763817557353e-98,9.435476939136596e-126
1.405537315695807e-99,3.972282362894163e-126
1.3304909216320032e-99,3.860445335995855e-126
1.3296722072833218e-99,1.4823128974012086e-127
1.1350823448241417e-99,1.227552433770521e-127
1.1733479670692867e-100,9.09049323777455e-128
7.28008310088281e-101,8.4814344352603e-128
6.622458398525573e-101,7.678154559074101e-128
4.618549633373916e-101,6.69454313217677e-129
1.315587434562638e-101,4.9645117186488735e-129
4.691500204757283e-102,1.4849803968163502e-129
4.1020567572204235e-102,1.4400664807527726e-129
4.050542560626225e-102,9.61244337599652e-130
4.704177344099818e-103,8.379938889225453e-130
4.699847031668874e-103,5.234410873922431e-131
4.492445068147792e-103,1.1153004059263371e-131
2.4102272355769946e-103,1.0085134633842689e-131
2.3073108410465013e-103,9.866703457633055e-132
3.8932574381602743e-104,1.4591904857412428e-132
1.3297006536150308e-104,1.3458582285683953e-132
8.159482733284708e-105,5.3145823460782295e-133
6.973767251989494e-105,1.5701570240512355e-133
6.352135315748735e-105,1.322609695372454e-133
1.0796259059469338e-105,2.9013417182791545e-134
8.542871628838794e-106,1.7489186628157543e-134
