CSA,ECSA
37996583.589198075,41511194.46973247
20616754.654373106,20664988.13941212
9036411.82009801,9874516.914545277
4631479.692701947,5467603.396580462
2922829.377131426,2682292.9717632323
1450199.3114493461,1300666.3302983502
1072598.6684007952,512042.98466443684
286746.98041130044,238846.92702112105
111654.03185583615,135630.62432490647
73747.78835859484,90946.35779833412
30552.934860862853,33297.60076599128
10161.888093830199,18728.541999250887
4902.076519638281,9012.80146113622
2424.8406075848025,3985.6166634846613
1739.4794730164426,2346.6046107236325
883.3610779992612,1155.3364032582374
386.61320187906847,455.1388289395265
198.48674655446746,335.2753316923514
129.07373505681156,150.53630092185628
93.28927956008569,67.03604443218906
59.9820249097291,48.98692162519392
43.40996236411817,31.420545878033924
33.543789893212974,23.80781459401685
28.197138071329228,21.044037925752548
23.128945293017953,18.097864197552838
20.45714406383126,16.79617380999906
16.834850711886546,15.716043699265402
16.447378845311423,15.22218554474861
15.382998027162524,14.93153181666887
14.90586116534139,14.45503561021088
14.416653300866251,14.276375407551399
14.14799504955527,14.190676384553138
14.101717063988684,14.09667239310444
14.076236722615997,13.998239943309967
13.985829468455194,13.99086754300341
13.971290476725887,13.976145682098947
13.948380665551598,13.96195896407866
13.93538359652544,13.95871890701767
13.928116176313642,13.954306070977875
13.918088306055267,13.949017360721138
13.915338755957665,13.94433263376308
13.912232100555451,13.940740427601524
13.909952181296406,13.937475936710813
13.907422912321199,13.93139967367076
13.905279692385244,13.926767052171757
13.903073013825836,13.923643517471783
13.90033923843834,13.921349738957188
13.898170411289993,13.917385824691086
13.89618781925076,13.912288690903841
13.892966784767076,13.908541347802599
13.891814595700897,13.902076868886562
13.889360613037395,13.894996349707894
13.887212875971818,13.893163653917082
13.879916738351778,13.887647000153867
13.877758109814506,13.885686654129785
13.87574988045568,13.882308932039491
13.874389834777586,13.879237235280034
13.87284468918292,13.87580859508066
13.870639245627116,13.872763470236722
13.863811003777979,13.869775527165988
13.861219683511269,13.868276189412779
13.854648937763091,13.863271925677846
13.849679694430215,13.849819027160608
13.84766141477491,13.847544780038698
13.847110441293104,13.842481293898647
13.84610906818862,13.840944821350428
13.844236791867925,13.837123079963165
13.840227139322014,13.83441038725589
13.83851683344533,13.829130201372987
13.833257128577438,13.827919298875946
13.830989603552961,13.825252234933743
13.828749933824573,13.82338995588233
13.823492018621094,13.821345173442845
13.823081182421282,13.817979076996298
13.822435431017709,13.816276892547767
13.82078936127777,13.813447773457892
13.81981954782656,13.809952318093902
13.819261209415314,13.80731415266238
13.817668851703669,13.80303505511225
13.815094896317584,13.800756081491931
13.814672941847967,13.79836723415648
13.812634636537839,13.79666493301868
13.811485542206878,13.792990454565233
13.810533111746908,13.789907978780459
13.809053388896638,13.786203160600596
13.806464177381452,13.782654192420587
13.804794518387215,13.775574127242884
13.804531209015572,13.77379386700836
13.803702409950922,13.770135169471796
13.800753641086311,13.764543651387104
13.799871796676591,13.761882085622883
13.798646384251589,13.759530040119595
13.796069855046511,13.755946432571818
13.794566765116135,13.753641103711415
13.793648543467423,13.749791432027804
13.793223625233681,13.745834667857066
13.791334249779256,13.743654775694667
13.790291734225693,13.742518186751433
13.78998952426098,13.736833619451177
13.789063646093808,13.735571629532041
13.787781706082635,13.732753309650867
13.787385243125208,13.730737996085846
13.783349819082526,13.726217248514981
13.782557854457831,13.720960639167206
13.782310710061838,13.716660063254702
13.781064953648958,13.715238577518525
13.778410455341474,13.713594972735114
13.776360340448957,13.710695180535613
13.775633197254098,13.707825052397324
13.774486754196069,13.700079841871053
13.77369087677432,13.699161519083601
13.77328947646279,13.694037345049056
13.771985262123223,13.691884677497344
13.771440760681166,13.689905528599464
13.771090688837534,13.689234880970787
13.769502315574698,13.686547330755959
13.765121775700063,13.683523147371712
13.762117330668922,13.68074308021591
13.760121801790827,13.67818023100974
13.758752178272836,13.676633565616912
13.757787885439562,13.672652724379475
13.756329446274957,13.671989328022947
13.755361453143406,13.670153880305389
13.754608579775864,13.668386854458772
13.75268368562074,13.667769221502425
13.75168903974625,13.666311235528358
13.751435797438747,13.665267518538412
13.749326227913686,13.662838551657863
13.748255258098734,13.662066491540562
13.746898997294181,13.661515148631038
13.745358533928627,13.661244096123362
13.744735723391987,13.658205699828304
13.74456144072003,13.657242664362002
13.744051388981974,13.65494510824064
13.742651719976912,13.653347299665107
13.741768399164789,13.65284459810393
13.74150302233885,13.650797853193108
13.739925265820206,13.650274295223818
13.738505577167745,13.648321172188949
13.737943928676765,13.647462178345117
13.736281878156706,13.646852354363482
13.735433401258689,13.645540631108606
13.733926150875185,13.641458475729376
13.7326296360398,13.639288157738246
13.732021513432189,13.637928570319763
13.730129409521298,13.63757055989893
13.728948499163865,13.636745441202644
13.728715712047249,13.635268380041135
13.72592179125894,13.632501406849407
13.725739266363515,13.631598187327592
13.722708133331315,13.629452316586919
13.719169882391451,13.62682676658371
13.718597317695975,13.626405078034015
13.71407202737236,13.62436079530659
13.71348853344632,13.624129248925593
13.71303408671011,13.621687244555853
13.71224409831168,13.620066731521716
13.710413314412136,13.619121455606392
13.709841709460024,13.618929423009808
13.709691742646227,13.61767925848847
13.706558684607721,13.617045391125943
13.705222673261336,13.616115711805625
13.704026448506784,13.613789759511176
13.702562607650275,13.613006635765894
13.701633279036258,13.612512793489243
13.701142745722532,13.610305258886376
13.697627330568041,13.609300536476518
13.69584976843263,13.608238621961698
13.695642014492211,13.607718987225876
13.69275674158003,13.607592252839774
13.691875750794816,13.606149617510363
13.691499269377585,13.604841138025039
13.689345050868967,13.603992498821318
13.688737236556026,13.600442707947671
13.688004517649262,13.600107018978557
13.687458422085848,13.59988592940651
13.687122541762152,13.59934827081602
13.685461743983556,13.598414864173966
13.6844317025646,13.596552120664745
13.684058014116749,13.593871375083618
13.683229369751226,13.593322356204185
13.683145718456892,13.591233795371256
13.681245389741845,13.5888525385995
13.68062059080315,13.588255392102303
13.680179589278936,13.586414167750535
13.67876029561064,13.58570507411382
13.678328074247162,13.585061096707333
13.676031759194055,13.583719288771904
13.675070479556563,13.582332395793637
13.673989608093898,13.580010208474194
13.672575457633702,13.579176445806947
13.671172935903076,13.57897967872709
13.670565058319232,13.57847200123481
13.669474023758509,13.575825232558177
13.666133376182879,13.575624938939166
13.666055052049046,13.574897491621616
13.665376657934766,13.574430351791602
13.664334695883918,13.573163174710256
13.662240938389031,13.57151250520901
13.660177903813986,13.570666569176721
13.657757896877042,13.569722067082846
13.65754508008531,13.568378269841482
13.657240929992444,13.56760815821812
13.655715366354555,13.565107239687197
13.654929672066508,13.564797390534178
13.654424090197717,13.564601412002645
13.653587591244293,13.563491462310639
13.652612169971556,13.561662460410878
13.652005344204326,13.561039041836734
13.651150203708543,13.55991185608621
13.65027048181194,13.559219133261987
13.649543246518325,13.55410806907925
13.647471082252936,13.552485553485521
13.645472700438786,13.550724801781307
13.644259927474627,13.548296527080256
13.643697128575623,13.547524966497297
13.643291649667093,13.54355397542011
13.642295921365085,13.543080988013822
13.642045590430834,13.542136323709054
13.641668716054717,13.54140161619525
13.641323577537106,13.540907621376887
13.639908393884896,13.540159594884916
13.63888793825524,13.539470938994302
13.638413347512806,13.536430723382349
13.637017136701875,13.536148853137648
13.636917745178188,13.535531065723653
13.636123537131676,13.533761955069789
13.635603983526051,13.532583110300228
13.635175450158536,13.532206514213811
13.631748580023762,13.530850318879645
13.631703517952113,13.529817206061757
13.631591606208065,13.52972687330473
13.631458070244472,13.529631106226937
13.631058552903168,13.529064672715013
13.63062300448066,13.525197957366297
13.630000760623174,13.524297134381813
13.629638475115689,13.523578134152778
13.629081925509366,13.522440688701135
13.628981228408831,13.521485736258219
13.628567123921558,13.520458058860337
13.62824066872529,13.519809837366791
13.628144075180092,13.519574220825255
13.6266507367522,13.5190980350921
13.626313546225587,13.518697511192444
13.626207859081523,13.5184069626534
13.62587882545203,13.517431959765599
13.625417470293595,13.517354673999451
13.624674304018516,13.516075585402449
13.62401971284233,13.51570725902871
13.623505003742997,13.51340312745932
13.622790870746162,13.512683394131301
13.621130622932833,13.512040463128475
13.620614456617444,13.511404953673921
13.620233393124607,13.505261839193615
13.619932843628895,13.505033463591898
13.619698682530823,13.504833414392175
13.619307460953769,13.504620204357456
13.618876699139927,13.504241630662198
13.618727259929196,13.503239556874606
13.616245191509773,13.50264033208738
13.615859730687028,13.499784178755146
13.615667212163832,13.499564247031437
13.615294477601934,13.49886876358658
13.614975608142556,13.497507630878438
13.614640517987038,13.497291467786441
13.614291508986945,13.496438580405373
13.614090981339327,13.492157946866797
13.613604247134026,13.491361741710978
13.612832597794101,13.491077043691377
13.612735392111004,13.490788646770115
13.611828657639235,13.490638233260434
13.611573506675564,13.490413472510513
13.610517195568177,13.490016571263556
13.6102170963984,13.489444181956502
13.609273315072675,13.489141693195377
13.608934459460475,13.488897627722656
13.608618295165034,13.488528869334194
13.608499133855206,13.48663833030161
13.607832329951117,13.48653545605364
13.607265417585612,13.486191895188245
13.607200248328423,13.485803611978577
13.607035759760572,13.484596517101854
13.606395737192182,13.483820351660002
13.60613134049849,13.483440861644484
13.605383639742968,13.482535833745283
13.604995858459583,13.482174605507142
13.604709367126137,13.481913404951463
13.604596617183317,13.481414540985856
13.60455168722962,13.478646076179071
13.604078788545715,13.478307756345998
13.603836685900083,13.477468737434357
13.603702614027728,13.476969539196608
13.603264298713011,13.476806013561207
13.602844008390996,13.475951865441166
13.60252730536526,13.47549362079314
13.602290125341177,13.474968761840353
13.602123803434601,13.472543883334561
13.60122605769458,13.472113926740876
13.600497504606087,13.47085629809669
13.60036291562932,13.470495208378772
13.599933358974033,13.468971068730184
13.599502728778221,13.468569189667436
13.599037565289155,13.468396681193855
13.598632943279364,13.467946538792482
13.597537408709412,13.467645876143406
13.595791572166686,13.467155316911084
13.595506437821795,13.467000460960172
13.595366251545022,13.465928394985081
13.59516045823793,13.465571372263303
13.594058569910459,13.464526328290685
13.593724914043536,13.46389110130368
13.593482219408875,13.463100805075818
13.59308483382274,13.462671550292008
13.59279453965183,13.46220160965131
13.592525441233644,13.461336742977721
13.591971254265678,13.460613969109435
13.591699258692305,13.45999497102581
13.591125980474517,13.459666614242272
13.590425031223853,13.459578022213837
13.590082711228119,13.459060995174337
13.587844511718083,13.457081978722261
13.587159607356112,13.456903586704758
13.58709493905538,13.456329574249445
13.586956354190486,13.455847171358013
13.585454079607956,13.455296504571436
13.584779474322882,13.453269118106258
13.584570891848077,13.452612293267668
13.583538151583845,13.451443873481567
13.582915623078348,13.449193935694511
13.581822476320086,13.448484692921197
13.579059871826344,13.44768594773825
13.578564771230095,13.445516833436042
13.578376770713561,13.44528235489731
13.577999456103024,13.444863424199289
13.576481379419151,13.443553195967088
13.57559457026723,13.442592220956493
13.57533930484102,13.441813285322175
13.574818438931736,13.441708164585695
13.573193117925667,13.441008392337825
13.57304440867245,13.44037392339706
13.572746681600716,13.43959920904197
13.572376428129685,13.439399110406283
13.571520331701148,13.438913728765666
13.569631363623813,13.438742939076878
13.568729599932631,13.437584713041128
13.568617558694731,13.437156411170516
13.567486221584902,13.436171188664549
13.566990585508398,13.435741958098891
13.56620368131545,13.435570437766314
13.5657654642211,13.43520799837346
13.565091906678443,13.432968131648837
13.564423208748387,13.432466696094185
13.563320708935441,13.43190671690402
13.563092751860237,13.431653427529765
13.56268665325627,13.428924512825008
13.56234975226384,13.427875249098689
13.561027978599443,13.427188939349472
13.560025638265875,13.426738311148068
13.559088858050066,13.426045799454064
13.558708755989354,13.425186104075982
13.558237769591848,13.424531406971294
13.557346459868219,13.42408616205098
13.557154107173918,13.422650933387558
13.556942571345363,13.422233475543116
13.556164487406358,13.421918802315304
13.55595735034828,13.420708508540791
13.555815477204108,13.420003665382403
13.55536211989017,13.419797692809446
13.554474110693663,13.419738964162265
13.554360689281793,13.419096460171652
13.554305375291232,13.418610781917938
13.553990953511567,13.416925485015673
13.553378109485879,13.416567710560354
13.553310467984545,13.416410756812391
13.552790676297727,13.416033754125023
13.552370735813103,13.415435960119009
13.552231736312605,13.41497515408216
13.551824304587559,13.414567069576625
13.551372620675437,13.413467087190384
13.551227151243785,13.412954141418181
13.551146849218757,13.411830316453795
13.551077895085207,13.410811530213085
13.550887020236981,13.410431908928068
13.55069113523523,13.40952993336409
13.55031567857451,13.407748813353125
13.55012292425885,13.406354784728423
13.549982288972265,13.405377438309538
13.549678911057669,13.403378270212567
13.549045669180078,13.403256146896485
13.548788918327432,13.402875066921052
13.548609797433112,13.40210128864743
13.548536372168618,13.401400416532693
13.548220413669377,13.40094711050652
13.548113967601635,13.39939741275008
13.54785472809062,13.398393379088315
13.546831820193754,13.39446225987698
13.546538183238239,13.394264879264552
13.546164761322855,13.392916022009267
13.545205952411361,13.392695102866515
13.545085987172188,13.39180066603422
13.544747706863562,13.390876005191082
13.544445966337259,13.3907280852485
13.543511665522464,13.389732686712644
13.543368640704125,13.38961390610664
13.543056222447465,13.388872777753432
13.542698135167022,13.387598987538782
13.542443757495414,13.387290332035224
13.54217314787881,13.38433316043983
13.542075553828914,13.38379455392425
13.541508718270421,13.38327730667653
13.54147671767471,13.382845254864673
13.541341631160192,13.382491584246768
13.541109835786248,13.382103287185627
13.540276001620498,13.381466225126946
13.540065744355324,13.380769894912488
13.539688471062144,13.380365432577923
13.538867901604398,13.380183720915802
13.538809229137438,13.379070875829985
13.53872329084706,13.378510172961834
13.538537065872765,13.3783421895747
13.538101449126604,13.377616493733463
13.537832675031058,13.377371148084332
13.537695266829896,13.37686343260429
13.537551985614218,13.37556190892831
13.537385754348895,13.375051576221377
13.537003707271676,13.374133682499322
13.536750999006133,13.373890060344872
13.53666520903386,13.373009802075948
13.536571434118995,13.372479088412682
13.536431986440927,13.372341340834359
13.536273350824995,13.371431220943952
13.53619861424561,13.37075928016252
13.536086802091889,13.369856616251981
13.535899874891056,13.369144105386972
13.53543860290301,13.368974909264752
13.535357947687569,13.368416276532962
13.535258690159035,13.368080281721564
13.535154997412244,13.36789302141454
13.53509536713633,13.365441990473794
13.535035404220192,13.36520846196305
13.53485336051374,13.364439216387227
13.534269231040957,13.362060829286929
13.534207050082426,13.361036433891169
13.533551692245602,13.360473015034442
13.53301119800985,13.358326538235849
13.532892826361701,13.358196715842894
13.532686269210126,13.357758178339568
13.532588472784337,13.356338337271968
13.532526262901895,13.355856990275916
13.532356556764322,13.355382903060185
13.53226333670736,13.354431635964213
13.53205689507725,13.354049684077161
13.531656523356252,13.353979811297245
13.531604586614069,13.353579653706316
13.531395245747863,13.353428950864195
13.531307582555106,13.352726373328345
13.531070482755426,13.352647584464396
13.53099697602169,13.35212445115531
13.53047444740974,13.351357195663406
13.53031131152185,13.350386986168797
13.530267433876817,13.349890549515788
13.530183264657166,13.349483751893136
13.529915145323724,13.348402374326296
13.529794241151711,13.348274832501941
13.527896405996445,13.34809090584225
13.527838920220722,13.34724461430116
13.527751619053914,13.347059072440292
13.527527426051796,13.346897554178996
13.527358111833674,13.34625399716817
13.527004046868692,13.34561309011991
13.526708637337103,13.345319419366081
13.526478077025851,13.345113716726479
13.526384968311447,13.344914953943885
13.526230728404228,13.344322264235588
13.526052854241804,13.343790688579535
13.525594961021413,13.343291022336867
13.522370108836594,13.342969141750931
13.521763941293198,13.342714972293408
13.521498313190282,13.342645535722047
13.521272082395091,13.342519745604303
13.520886925539873,13.342415210636707
13.520640087435218,13.341745804177432
13.520229839151252,13.341607492864776
13.519293446618743,13.341344746700718
13.519207242883672,13.3412838967128
13.518896189064344,13.34039911708074
13.518714829602292,13.339915544477748
13.518353913699633,13.339745809786098
13.517782646431932,13.338582385145978
13.51771312930464,13.338249034285592
