CSA,ECSA
0.0006086077280228475,0.0012330876790325185
0.001716515903116389,0.003803523244514717
0.0007278442200375768,0.00029614888584694743
0.0027586882696306603,0.0031018225458813165
0.0049650837099178835,0.00179459472307264
0.0009325306898134711,0.0001999643805886686
0.00032674754390860095,0.0009517601879484028
0.0008955087561789421,0.0010917874157239105
0.0014470901863741226,0.0001498335544561913
0.001082888644515223,2.2911360307742434e-05
0.0007080187930647019,0.0021073176507930835
0.00381539008059395,2.2397224401671245e-05
0.0005435019760164916,0.00023325407639240847
0.00094250652811112,0.000538190590942178
0.0008849482473786141,0.0004669548031799309
0.003245139031785582,0.0005917287815470074
0.0016874176206189695,0.0018044384937458968
0.00043016885753233147,0.0008755087482182899
0.0026041576750723827,0.0010030439684134418
0.0020338116955910257,0.001370835966824191
0.0008928295389948326,0.0015259382902109708
0.0011394115265501714,0.00047861185983100185
0.0012898393997856639,0.0018846069985288816
0.00038476081689930997,0.0012554984291973659
0.0010649542999634498,0.0011262024773243118
0.0008277717759528347,0.0003194397800714288
0.0015966862131386872,0.0016938202438965266
0.001404695463882999,0.004920256477116691
0.0005923662734413915,0.0012876590263394272
0.002305835512345533,0.0009919563250888608
