CSA,ECSA
4.845784581875012e-05,0.00014194793233257563
0.00031154123866206085,4.9196342880586386e-06
4.4005079389952684e-05,1.5170406304831907e-05
0.00047468443908926794,0.00013203661463923044
0.0002635959850790792,2.20100231008713e-05
0.0004658622553143088,5.1205048467339864e-05
0.00019113577461826736,0.00037811265032638985
0.00011860386630779818,6.42720130192842e-05
0.00022402325032133685,0.0002416276962275976
0.0005852476046824817,3.950255927698265e-05
0.0003037780277894697,0.0008032199239994542
3.785662385291655e-05,8.190443937317049e-05
0.00014510328608008383,4.8392391930218714e-05
3.3411206382338854e-05,0.00013757279125692357
5.691987033273893e-05,3.0903662332271153e-05
0.00011384899825050976,5.883644091486673e-06
0.00011271086142439213,0.0002095405203381695
5.786958956810473e-06,0.00024413605448092568
5.93682865229761e-05,4.044893097954194e-05
0.0001271892814417308,0.00040229216065312823
9.797386902909988e-05,0.00028869004720122327
0.00016864322265541798,5.5340365172407147e-05
4.994187000106898e-05,2.1675530521014785e-05
0.0004858368228712884,9.628795263594281e-05
0.00024302118651442495,8.766581162078513e-05
8.462476782766792e-06,9.707658444435552e-05
0.00023308766345520038,0.00023851698018639844
0.0005531779107749157,5.316118838438744e-05
0.0005025689306527026,0.00016323373688176268
0.00028370033335334277,3.5625959463825296e-05
